Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,108.000000,109.360001,107.699997,108.489998,108.489998,1762900
2021-10-12,109.330002,109.849998,108.180000,108.809998,108.809998,1534100
2021-10-13,109.320000,110.610001,109.019997,109.099998,109.099998,2151600
2021-10-14,111.080002,113.000000,110.690002,111.570000,111.570000,1656000
2021-10-15,111.959999,112.489998,111.540001,112.160004,112.160004,1666900
2021-10-18,110.910004,111.529999,109.639999,111.089996,111.089996,1813900
2021-10-19,112.050003,115.690002,111.940002,115.000000,115.000000,2154200
2021-10-20,115.750000,116.260002,114.339996,115.599998,115.599998,2026600
2021-10-21,115.540001,116.080002,114.750000,115.739998,115.739998,1764600
2021-10-22,115.930000,116.970001,115.510002,116.589996,116.589996,1963300
2021-10-25,116.930000,118.070000,115.589996,117.300003,117.300003,1876900
2021-10-26,117.699997,117.839996,116.360001,116.989998,116.989998,1661700
2021-10-27,116.599998,116.900002,114.690002,116.070000,116.070000,1785600
2021-10-28,110.000000,116.839996,110.000000,116.510002,116.510002,4373900
2021-10-29,115.769997,120.110001,114.379997,119.820000,119.820000,3340900
2021-11-01,120.410004,120.620003,115.239998,115.559998,115.559998,3219700
2021-11-02,115.889999,117.250000,114.889999,116.940002,116.940002,2822500
2021-11-03,117.099998,117.860001,115.349998,117.250000,117.250000,2166900
2021-11-04,117.730003,118.320000,116.529999,117.370003,117.370003,1724200
2021-11-05,116.629997,119.089996,116.400002,118.650002,118.650002,2214500
2021-11-08,119.400002,119.800003,118.540001,119.540001,119.540001,1449800
2021-11-09,119.230003,120.489998,118.919998,120.040001,120.040001,1553400
2021-11-10,119.790001,120.790001,118.379997,118.769997,118.769997,1665300
2021-11-11,119.000000,119.160004,114.040001,114.309998,114.309998,2471200
2021-11-12,114.889999,116.529999,114.610001,116.000000,116.000000,1772100
2021-11-15,116.349998,117.139999,115.610001,116.690002,116.690002,1704000
2021-11-16,116.809998,119.540001,116.129997,119.040001,119.040001,2285700
2021-11-17,119.080002,119.500000,117.239998,118.349998,118.349998,2062300
2021-11-18,118.879997,118.879997,116.379997,117.029999,117.029999,1741500
2021-11-19,117.620003,117.820000,116.010002,117.029999,117.029999,2438300
2021-11-22,117.389999,117.750000,114.790001,114.839996,114.839996,1848300
2021-11-23,114.139999,115.000000,111.300003,112.629997,112.629997,2391800
2021-11-24,112.230003,114.870003,112.230003,114.489998,114.489998,2147900
2021-11-26,114.139999,114.860001,109.250000,109.519997,109.519997,2249400
2021-11-29,110.580002,112.879997,110.199997,110.709999,110.709999,3791100
2021-11-30,110.059998,111.559998,107.120003,107.309998,107.309998,6271400
