Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,271.779999,276.269989,271.510010,273.750000,273.750000,2693000
2021-10-12,276.420013,280.750000,276.019989,279.000000,279.000000,5970100
2021-10-13,280.000000,285.100006,278.600006,284.410004,284.410004,6573500
2021-10-14,286.000000,290.640015,284.660004,290.019989,290.019989,5433900
2021-10-15,292.489990,292.869995,289.320007,291.660004,291.660004,5119300
2021-10-18,290.779999,293.250000,288.709991,291.700012,291.700012,5163300
2021-10-19,292.100006,295.529999,291.359985,292.339996,292.339996,3631200
2021-10-20,293.109985,295.410004,287.950012,290.089996,290.089996,4487900
2021-10-21,289.470001,291.570007,288.269989,289.809998,289.809998,2828500
2021-10-22,289.000000,293.000000,288.179993,292.559998,292.559998,2927000
2021-10-25,293.299988,295.130005,291.720001,293.920013,293.920013,2993500
2021-10-26,295.779999,298.359985,293.619995,295.109985,295.109985,3601400
2021-10-27,296.529999,299.190002,295.089996,295.149994,295.149994,3742700
2021-10-28,295.070007,298.809998,293.529999,298.380005,298.380005,3450400
2021-10-29,298.000000,300.779999,296.269989,299.690002,299.690002,4251900
2021-11-01,301.500000,304.859985,299.720001,302.760010,302.760010,3825100
2021-11-02,301.720001,303.440002,299.410004,302.950012,302.950012,4177500
2021-11-03,303.950012,303.950012,298.190002,302.890015,302.890015,3260200
2021-11-04,303.500000,308.410004,302.399994,308.040009,308.040009,3833800
2021-11-05,308.500000,311.399994,303.339996,307.250000,307.250000,4681800
2021-11-08,307.200012,311.390015,305.899994,309.959991,309.959991,3893000
2021-11-09,310.000000,311.750000,307.220001,309.709991,309.709991,3126500
2021-11-10,306.570007,308.589996,297.890015,299.670013,299.670013,4350900
2021-11-11,301.500000,305.750000,301.500000,302.980011,302.980011,2681900
2021-11-12,304.500000,307.220001,301.630005,306.649994,306.649994,3803700
2021-11-15,306.899994,307.760010,303.230011,305.489990,305.489990,3595300
2021-11-16,304.079987,307.579987,302.720001,307.089996,307.089996,2989400
2021-11-17,307.779999,309.899994,307.250000,308.019989,308.019989,3864700
2021-11-18,306.160004,306.989990,299.579987,302.989990,302.989990,4443100
2021-11-19,305.709991,306.000000,301.100006,301.170013,301.170013,4758900
2021-11-22,301.839996,305.489990,296.720001,296.839996,296.839996,4474700
2021-11-23,293.649994,296.470001,288.309998,291.420013,291.420013,6431100
2021-11-24,286.040009,289.450012,283.200012,289.170013,289.170013,5091400
2021-11-26,284.500000,287.570007,283.040009,284.209991,284.209991,4195300
2021-11-29,289.519989,298.390015,284.700012,296.739990,296.739990,8215600
2021-11-30,296.190002,299.269989,283.399994,284.959991,284.959991,13597600
2021-12-01,271.260010,276.940002,251.460007,251.500000,251.500000,30723100
2021-12-02,252.820007,262.579987,252.139999,261.200012,261.200012,12200800
2021-12-03,261.549988,261.750000,251.699997,258.320007,258.320007,8944000
2021-12-06,256.100006,259.230011,250.710007,258.750000,258.750000,7123000
2021-12-07,265.470001,270.230011,263.600006,266.989990,266.989990,7401200
2021-12-08,268.309998,268.500000,264.570007,266.309998,266.309998,4586500
2021-12-09,266.040009,266.679993,262.640015,264.320007,264.320007,3967000
2021-12-10,266.100006,270.570007,264.440002,266.029999,266.029999,3480100
2021-12-13,265.799988,270.559998,264.609985,265.760010,265.760010,3625700
2021-12-14,262.000000,262.149994,253.300003,255.589996,255.589996,7227300
2021-12-15,254.850006,260.190002,251.899994,260.040009,260.040009,6484900
2021-12-16,260.000000,261.350006,252.220001,253.119995,253.119995,6556700
2021-12-17,251.240005,253.899994,246.789993,252.929993,252.929993,12119400
2021-12-20,249.889999,251.539993,246.500000,247.210007,247.210007,5580100
2021-12-21,248.000000,253.009995,245.250000,252.550003,252.550003,5428200
2021-12-22,253.419998,254.259995,249.509995,252.800003,252.800003,4982400
2021-12-23,251.229996,254.309998,249.339996,253.139999,253.139999,3769500
2021-12-27,253.389999,258.429993,253.240005,258.299988,258.299988,3531800
2021-12-28,259.730011,260.779999,254.940002,255.449997,255.449997,3293700
2021-12-29,256.000000,256.429993,253.119995,254.539993,254.539993,2592700
2021-12-30,255.300003,257.899994,254.460007,255.330002,255.330002,2950600
2021-12-31,254.470001,256.489990,253.630005,254.130005,254.130005,3169300
2022-01-03,255.009995,256.700012,248.649994,255.460007,255.460007,4316800
2022-01-04,256.850006,256.869995,243.399994,248.229996,248.229996,7240700
2022-01-05,236.169998,238.199997,227.309998,227.669998,227.669998,18882500
2022-01-06,228.039993,234.479996,226.050003,229.149994,229.149994,9376100
2022-01-07,228.500000,232.279999,226.050003,228.309998,228.309998,6286700
2022-01-10,225.500000,229.830002,218.889999,229.630005,229.630005,7803800
2022-01-11,228.800003,236.350006,226.559998,234.839996,234.839996,7635300
2022-01-12,237.000000,239.279999,235.759995,237.830002,237.830002,6718900
2022-01-13,237.500000,238.789993,227.919998,228.630005,228.630005,6680300
2022-01-14,228.029999,233.289993,227.610001,231.229996,231.229996,5805100
2022-01-18,228.449997,230.729996,225.300003,226.059998,226.059998,6032000
2022-01-19,227.470001,232.210007,226.169998,226.270004,226.270004,5332600
2022-01-20,229.070007,231.399994,222.490005,222.940002,222.940002,5663700
2022-01-21,223.059998,224.770004,218.250000,218.630005,218.630005,9128400
2022-01-24,212.389999,223.380005,207.509995,223.029999,223.029999,11664300
2022-01-25,221.000000,223.899994,214.669998,215.389999,215.389999,9092700
2022-01-26,219.610001,221.460007,209.070007,211.000000,211.000000,10029600
2022-01-27,214.080002,223.149994,212.059998,212.740005,212.740005,9462100
2022-01-28,214.300003,222.289993,210.880005,222.130005,222.130005,8254900
2022-01-31,222.949997,232.910004,222.259995,232.630005,232.630005,7084200
2022-02-01,232.369995,232.779999,226.320007,232.119995,232.119995,6387100
2022-02-02,233.740005,234.490005,223.020004,225.009995,225.009995,9378900
2022-02-03,218.070007,220.789993,210.399994,212.770004,212.770004,12826600
2022-02-04,214.990005,221.669998,213.190002,219.229996,219.229996,6176500
2022-02-07,219.000000,221.440002,216.660004,216.970001,216.970001,3922300
2022-02-08,215.600006,217.940002,212.149994,217.429993,217.429993,5628700
2022-02-09,221.139999,222.190002,215.570007,222.039993,222.039993,6107700
2022-02-10,217.699997,221.990005,215.809998,217.669998,217.669998,5312600
2022-02-11,217.619995,219.929993,206.110001,207.899994,207.899994,8165600
2022-02-14,205.800003,209.899994,204.630005,206.399994,206.399994,7005900
2022-02-15,209.750000,214.570007,208.520004,214.250000,214.250000,6353000
2022-02-16,211.000000,212.419998,208.210007,211.740005,211.740005,7072700
2022-02-17,208.330002,209.750000,199.500000,200.029999,200.029999,8820100
2022-02-18,200.399994,202.600006,195.789993,196.839996,196.839996,6691800
2022-02-22,195.529999,201.460007,193.529999,195.130005,195.130005,8434800
2022-02-23,196.350006,199.000000,190.130005,190.539993,190.539993,7784300
2022-02-24,184.740005,204.899994,184.440002,204.289993,204.289993,11792600
2022-02-25,204.720001,208.470001,201.610001,208.089996,208.089996,5853600
2022-02-28,207.789993,211.669998,206.949997,210.529999,210.529999,7904700
2022-03-01,213.399994,214.389999,208.460007,208.889999,208.889999,12587300
2022-03-02,216.100006,217.309998,201.149994,210.389999,210.389999,16670100
2022-03-03,210.389999,211.630005,204.220001,204.750000,204.750000,6559900
2022-03-04,204.699997,206.380005,199.259995,203.009995,203.009995,6813600
2022-03-07,203.449997,204.929993,196.039993,196.229996,196.229996,7043500
2022-03-08,194.279999,197.199997,189.199997,192.080002,192.080002,8229000
2022-03-09,198.350006,205.229996,197.220001,203.160004,203.160004,6881300
2022-03-10,199.100006,201.199997,197.529999,200.149994,200.149994,5604200
2022-03-11,204.770004,204.770004,197.630005,197.899994,197.899994,5196900
2022-03-14,198.240005,200.160004,191.820007,193.119995,193.119995,5665500
2022-03-15,198.529999,199.960007,192.740005,196.139999,196.139999,5276300
2022-03-16,198.660004,205.899994,197.330002,205.570007,205.570007,6043400
2022-03-17,204.619995,210.679993,202.559998,210.410004,210.410004,5842600
2022-03-18,209.229996,219.580002,208.309998,218.800003,218.800003,12220600
2022-03-21,218.190002,219.100006,210.610001,213.720001,213.720001,6448700
2022-03-22,213.720001,221.850006,212.619995,218.210007,218.210007,7018800
2022-03-23,213.869995,213.929993,208.309998,211.110001,211.110001,8404700
2022-03-24,212.350006,214.110001,209.869995,213.979996,213.979996,4150300
2022-03-25,214.270004,215.860001,208.479996,211.029999,211.029999,3656500
2022-03-28,210.380005,215.380005,209.300003,215.279999,215.279999,4290900
2022-03-29,218.619995,222.160004,216.770004,221.289993,221.289993,5370400
2022-03-30,219.710007,219.850006,213.399994,214.940002,214.940002,4951200
2022-03-31,214.500000,216.789993,211.789993,212.320007,212.320007,7141300
2022-04-01,212.479996,214.029999,210.039993,212.250000,212.250000,6007400
2022-04-04,214.630005,221.000000,214.100006,218.850006,218.850006,7843600
2022-04-05,218.000000,218.270004,208.669998,210.139999,210.139999,7304600
2022-04-06,205.210007,205.470001,198.080002,200.820007,200.820007,7171300
2022-04-07,199.119995,202.720001,198.190002,200.160004,200.160004,5246000
2022-04-08,198.639999,200.139999,196.619995,197.169998,197.169998,3895600
