Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,68.230003,68.449997,67.849998,68.080002,66.547188,3315600
2021-10-12,68.190002,68.339996,67.290001,67.370003,65.853172,8856000
2021-10-13,67.580002,67.959999,67.199997,67.629997,66.107307,4760700
2021-10-14,68.209999,68.730003,68.000000,68.150002,66.615608,7165600
2021-10-15,68.300003,68.599998,67.599998,67.629997,66.107307,4327100
2021-10-18,67.500000,67.580002,65.779999,65.900002,64.416267,7576400
2021-10-19,66.000000,66.989998,65.860001,66.900002,65.393753,5889700
2021-10-20,66.910004,67.309998,66.800003,66.860001,65.354652,4878200
2021-10-21,67.089996,67.190002,66.519997,66.989998,65.481728,5013700
2021-10-22,67.120003,67.269997,66.510002,67.239998,65.726089,4501200
2021-10-25,67.239998,67.970001,66.750000,67.669998,66.146416,6069800
2021-10-26,67.970001,68.389999,67.699997,67.730003,66.205070,4948700
2021-10-27,67.959999,67.970001,66.599998,66.769997,65.266678,4887700
2021-10-28,66.699997,67.660004,66.669998,67.339996,65.823845,5884800
2021-10-29,65.900002,65.900002,64.059998,64.879997,63.419231,14181100
2021-11-01,64.820000,65.940002,64.680000,65.639999,64.162117,7254000
2021-11-02,65.720001,66.080002,64.639999,65.900002,64.416267,8954500
2021-11-03,65.949997,67.559998,65.529999,67.410004,65.892273,8654100
2021-11-04,67.120003,67.150002,65.970001,66.470001,64.973434,6522900
2021-11-05,65.910004,66.870003,65.760002,66.320000,64.826813,6519100
2021-11-08,65.970001,66.419998,65.510002,65.970001,64.484688,5217800
2021-11-09,66.089996,66.849998,65.889999,66.150002,64.660637,5401500
2021-11-10,66.559998,67.889999,66.559998,67.320000,65.804298,6888100
2021-11-11,67.000000,67.489998,66.750000,67.430000,65.911819,3513600
2021-11-12,67.660004,67.769997,67.199997,67.480003,65.960693,8214800
2021-11-15,67.470001,67.830002,67.010002,67.199997,65.686996,4911000
2021-11-16,67.389999,68.029999,66.820000,66.889999,65.383980,6474200
2021-11-17,66.889999,67.550003,66.510002,67.459999,65.941139,7771200
2021-11-18,67.540001,68.279999,67.360001,67.790001,66.263710,8873600
2021-11-19,68.190002,68.900002,67.779999,68.690002,67.143448,8628800
2021-11-22,68.699997,70.360001,67.949997,69.970001,68.394630,8951100
