Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,176.020004,176.520004,173.479996,173.520004,173.520004,8046300
2021-10-12,173.619995,174.490005,172.550003,173.130005,173.130005,5188400
2021-10-13,173.630005,173.699997,170.940002,172.960007,172.960007,8914700
2021-10-14,174.070007,176.020004,174.000000,174.410004,174.410004,7450200
2021-10-15,175.690002,178.889999,174.100006,176.460007,176.460007,13943900
2021-10-18,172.360001,173.339996,169.800003,171.139999,171.139999,20494800
2021-10-19,171.440002,171.580002,170.179993,171.179993,171.179993,9669500
2021-10-20,170.970001,171.020004,169.880005,170.550003,170.550003,9737600
2021-10-21,170.199997,172.500000,170.100006,171.339996,171.339996,7509000
2021-10-22,170.570007,170.800003,168.600006,169.419998,169.419998,7854300
2021-10-25,169.899994,172.570007,169.029999,172.009995,172.009995,9798700
2021-10-26,172.949997,173.119995,170.710007,172.039993,172.039993,5850200
2021-10-27,171.770004,172.039993,169.429993,169.550003,169.550003,7054700
2021-10-28,169.479996,170.350006,168.600006,169.679993,169.679993,7884500
2021-10-29,169.020004,170.460007,168.149994,169.070007,169.070007,7598800
2021-11-01,169.210007,171.250000,169.089996,170.190002,170.190002,8182900
2021-11-02,170.029999,170.850006,168.979996,169.830002,169.830002,6777200
2021-11-03,169.699997,170.190002,168.369995,170.080002,170.080002,6829300
2021-11-04,170.029999,170.419998,168.669998,170.279999,170.279999,7505500
2021-11-05,173.500000,176.990005,172.330002,175.630005,175.630005,16859200
2021-11-08,178.690002,179.250000,176.100006,176.869995,176.869995,10584600
2021-11-09,176.949997,177.119995,173.210007,175.110001,175.110001,7293300
2021-11-10,174.690002,176.869995,173.869995,174.449997,174.449997,11045800
2021-11-11,162.889999,163.960007,158.330002,162.110001,162.110001,62366500
2021-11-12,163.520004,163.610001,158.929993,159.630005,159.630005,25638400
2021-11-15,160.089996,160.720001,157.660004,158.429993,158.429993,21285300
2021-11-16,159.059998,160.240005,158.550003,158.830002,158.830002,15516200
2021-11-17,158.729996,158.889999,156.750000,157.330002,157.330002,14695500
2021-11-18,157.089996,157.300003,153.710007,155.580002,155.580002,14487700
2021-11-19,155.020004,155.210007,152.770004,154.000000,154.000000,16776500
2021-11-22,153.229996,155.820007,152.570007,154.160004,154.160004,12790400
2021-11-23,153.839996,154.250000,150.190002,151.029999,151.029999,17382900
2021-11-24,150.690002,151.410004,148.800003,151.339996,151.339996,14123700
2021-11-26,146.800003,148.850006,145.850006,148.110001,148.110001,12027700
2021-11-29,148.809998,149.300003,144.250000,147.809998,147.809998,21231300
2021-11-30,146.720001,147.279999,143.110001,144.899994,144.899994,26011100
2021-12-01,146.699997,148.369995,142.039993,142.149994,142.149994,16469000
2021-12-02,142.839996,147.649994,142.770004,147.199997,147.199997,18177700
2021-12-03,147.809998,148.320007,144.320007,146.220001,146.220001,14975600
2021-12-06,147.279999,150.740005,146.669998,150.369995,150.369995,14333900
2021-12-07,151.839996,152.759995,149.720001,150.809998,150.809998,14661100
2021-12-08,150.910004,153.660004,150.559998,153.339996,153.339996,12886300
2021-12-09,152.270004,154.289993,151.699997,152.940002,152.940002,11862300
2021-12-10,153.580002,154.660004,151.449997,152.710007,152.710007,10247900
2021-12-13,152.119995,152.500000,149.289993,150.429993,150.429993,10195800
2021-12-14,149.259995,151.619995,148.520004,149.100006,149.100006,10872000
2021-12-15,148.759995,150.919998,147.350006,150.399994,150.399994,12231500
2021-12-16,151.350006,152.059998,148.580002,148.750000,148.750000,11145600
2021-12-17,148.509995,149.839996,146.570007,148.759995,148.759995,13785000
2021-12-20,146.979996,147.729996,145.080002,146.470001,146.470001,11201900
2021-12-21,147.559998,151.429993,147.389999,151.050003,151.050003,10781400
2021-12-22,150.419998,152.199997,149.869995,151.880005,151.880005,7820400
2021-12-23,152.320007,154.190002,151.929993,153.630005,153.630005,6572400
2021-12-27,152.880005,154.020004,151.399994,152.800003,152.800003,7762000
2021-12-28,152.619995,156.500000,152.410004,155.199997,155.199997,12198700
2021-12-29,154.559998,155.919998,154.179993,154.869995,154.869995,8737000
2021-12-30,155.710007,157.070007,155.509995,155.929993,155.929993,7228400
2021-12-31,155.869995,156.570007,154.740005,154.889999,154.889999,6410200
2022-01-03,155.830002,157.559998,155.360001,156.759995,156.759995,10222800
2022-01-04,158.589996,160.320007,155.550003,155.729996,155.729996,16582000
2022-01-05,156.520004,159.380005,155.100006,155.190002,155.190002,12272100
2022-01-06,156.240005,157.770004,153.679993,156.899994,156.899994,11095300
2022-01-07,156.899994,159.300003,156.289993,157.830002,157.830002,9554600
2022-01-10,157.979996,158.270004,154.649994,156.600006,156.600006,8672900
2022-01-11,156.619995,158.220001,155.949997,157.889999,157.889999,8042600
2022-01-12,158.500000,158.990005,156.330002,157.800003,157.800003,6995600
2022-01-13,157.699997,158.529999,155.169998,155.440002,155.440002,9680600
2022-01-14,152.350006,152.619995,148.419998,151.940002,151.940002,16832000
2022-01-18,151.110001,153.130005,149.830002,152.270004,152.270004,10419500
2022-01-19,150.839996,152.860001,149.960007,150.110001,150.110001,10413200
2022-01-20,150.910004,152.660004,147.149994,147.619995,147.619995,11760400
2022-01-21,141.229996,141.869995,136.630005,137.380005,137.380005,34491800
2022-01-24,134.820007,137.679993,129.259995,137.460007,137.460007,31419500
