Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,353.950012,354.880005,346.899994,347.149994,346.214539,2769800
2021-10-12,348.649994,350.000000,344.619995,345.339996,344.409424,3042900
2021-10-13,346.250000,349.500000,336.980011,342.350006,341.427490,3755700
2021-10-14,343.839996,345.809998,340.829987,344.579987,343.651489,4083800
2021-10-15,349.000000,356.609985,347.739990,356.000000,355.040710,4053600
2021-10-18,353.959991,359.940002,350.230011,358.440002,357.474121,3280900
2021-10-19,358.399994,362.290009,357.609985,362.100006,361.124268,2835400
2021-10-20,361.700012,362.489990,356.000000,356.769989,355.808624,2796200
2021-10-21,354.600006,356.380005,347.269989,356.209991,355.250122,2516300
2021-10-22,356.679993,361.640015,354.899994,358.670013,357.703552,2774400
2021-10-25,362.459991,364.299988,358.790009,360.859985,359.887573,2447900
2021-10-26,363.380005,367.350006,356.809998,357.320007,356.357147,3320100
2021-10-27,348.000000,351.119995,333.799988,335.720001,334.815369,9652700
2021-10-28,344.170013,350.489990,328.869995,333.029999,332.132629,9505100
2021-10-29,331.239990,338.149994,331.109985,335.519989,334.615906,5843700
2021-11-01,335.250000,340.899994,332.880005,334.049988,333.149841,5126200
2021-11-02,335.130005,335.769989,326.700012,328.480011,327.594879,5375300
2021-11-03,328.500000,329.579987,323.339996,329.429993,328.542297,3952500
2021-11-04,331.070007,338.630005,329.329987,335.429993,334.526154,4819500
2021-11-05,342.440002,350.160004,341.000000,348.790009,347.850159,7201500
2021-11-08,348.010010,353.149994,347.660004,349.670013,348.727783,3862200
2021-11-09,350.000000,350.200012,339.649994,344.649994,343.721313,4247800
2021-11-10,350.100006,359.619995,349.500000,357.940002,356.975494,6337100
2021-11-11,358.380005,359.640015,352.570007,354.339996,353.385162,4472200
2021-11-12,356.059998,363.839996,355.929993,363.500000,362.520508,4724200
2021-11-15,365.140015,371.130005,360.660004,361.359985,360.386261,4693200
2021-11-16,364.769989,371.070007,362.000000,369.559998,368.564178,4969000
2021-11-17,359.579987,368.000000,351.220001,359.170013,358.202179,11727300
2021-11-18,360.730011,362.480011,344.579987,348.220001,347.281677,6533700
2021-11-19,346.000000,346.649994,339.130005,339.720001,338.804565,6954800
2021-11-22,339.799988,341.480011,319.760010,321.299988,320.434204,11378200
2021-11-23,324.959991,329.690002,321.690002,329.000000,328.113464,7116200
2021-11-24,326.950012,340.359985,325.019989,340.000000,339.083801,6414400
2021-11-26,321.579987,326.869995,319.000000,324.170013,323.296478,6613900
2021-11-29,330.010010,331.820007,318.250000,323.010010,322.139618,6362200
2021-11-30,318.000000,320.760010,310.109985,314.920013,314.071411,10237600
2021-12-01,320.779999,322.019989,306.000000,306.279999,305.454681,8008800
2021-12-02,309.589996,322.200012,308.989990,320.200012,319.337189,6717600
2021-12-03,320.239990,322.690002,314.000000,322.109985,321.242035,4732900
2021-12-06,324.750000,336.760010,322.000000,333.329987,332.431793,6055000
2021-12-07,337.299988,342.420013,337.299988,339.510010,338.595154,4939500
2021-12-08,339.230011,344.029999,334.100006,342.339996,341.417511,4226900
2021-12-09,340.049988,346.529999,339.010010,344.519989,343.591614,3389600
2021-12-10,347.000000,350.250000,344.829987,349.920013,348.977112,3405900
2021-12-13,349.190002,349.529999,340.329987,345.309998,344.379517,4358300
2021-12-14,345.320007,348.209991,337.859985,340.549988,339.632355,4518500
2021-12-15,340.000000,346.589996,335.529999,346.350006,345.416718,4918700
2021-12-16,351.700012,353.769989,345.119995,352.920013,351.968994,5369900
2021-12-17,349.190002,352.790009,344.119995,349.309998,348.368713,5898200
2021-12-20,341.239990,343.529999,336.230011,337.019989,336.111847,5013900
2021-12-21,340.329987,352.000000,339.369995,350.739990,349.794861,3105100
2021-12-22,346.579987,358.619995,346.579987,357.480011,356.516754,3456400
2021-12-23,357.540009,362.470001,355.000000,360.579987,359.608337,2627000
2021-12-27,360.000000,361.079987,355.600006,360.309998,359.339081,2677100
2021-12-28,358.790009,364.140015,358.410004,360.779999,359.807831,1920100
2021-12-29,361.779999,363.149994,360.190002,361.290009,360.316467,1535200
2021-12-30,362.000000,364.649994,359.109985,360.989990,360.017242,1558000
2021-12-31,357.950012,363.380005,356.779999,359.320007,358.351776,1984000
2022-01-03,359.790009,372.320007,359.250000,370.950012,369.950439,4708200
2022-01-04,371.989990,382.399994,371.649994,375.390015,374.378448,6854500
2022-01-05,374.000000,382.500000,372.510010,373.899994,372.892456,5976600
2022-01-06,368.690002,374.220001,366.500000,370.000000,369.487213,4781100
2022-01-07,366.390015,371.790009,364.109985,369.649994,369.137695,4551200
2022-01-10,370.910004,370.910004,348.769989,363.910004,363.405640,6009300
2022-01-11,363.529999,368.059998,356.089996,366.290009,365.782349,4131200
2022-01-12,368.940002,372.119995,367.070007,367.309998,366.800934,5783100
2022-01-13,368.609985,377.679993,367.880005,369.519989,369.007874,3892900
2022-01-14,364.320007,374.779999,364.149994,372.140015,371.624268,4029900
2022-01-18,370.790009,372.140015,365.200012,366.299988,365.792328,4933900
2022-01-19,362.410004,369.299988,359.709991,360.730011,360.230072,4464800
2022-01-20,361.829987,373.070007,361.670013,364.000000,363.495514,5043200
2022-01-21,362.500000,368.130005,354.109985,355.079987,354.587860,4867100
2022-01-24,342.570007,350.100006,330.589996,349.420013,348.935730,7472800
2022-01-25,343.320007,347.040009,333.390015,338.760010,338.290527,6994400
2022-01-26,343.359985,354.769989,341.250000,344.660004,344.182343,7438600
2022-01-27,349.079987,359.630005,334.329987,350.529999,350.044189,8416100
2022-01-28,359.049988,382.769989,355.380005,382.510010,381.979889,8813400
2022-01-31,378.679993,386.549988,376.290009,386.380005,385.844513,6345200
2022-02-01,385.760010,395.500000,382.420013,392.059998,391.516632,5841100
2022-02-02,389.290009,399.920013,382.750000,396.750000,396.200134,6115000
2022-02-03,388.540009,392.940002,386.489990,390.070007,389.529388,4209200
2022-02-04,387.570007,388.149994,376.410004,382.200012,381.670319,6045400
2022-02-07,382.200012,382.399994,373.309998,376.130005,375.608704,4767500
2022-02-08,377.540009,379.769989,370.540009,374.369995,373.851135,5825300
2022-02-09,385.600006,388.450012,380.600006,381.369995,380.841431,5492800
2022-02-10,371.720001,380.000000,370.559998,374.390015,373.871124,3995000
2022-02-11,377.859985,380.899994,367.640015,369.769989,369.257507,4345600
2022-02-14,368.820007,377.290009,366.760010,374.160004,373.641449,3678400
2022-02-15,374.579987,383.070007,373.399994,381.540009,381.011230,5800400
2022-02-16,379.959991,385.000000,376.779999,382.929993,382.399292,3424800
2022-02-17,378.600006,381.290009,372.170013,373.700012,373.182098,3972500
2022-02-18,374.510010,374.809998,369.000000,369.950012,369.437286,4083800
2022-02-22,365.000000,374.320007,363.799988,368.290009,367.779572,3897900
2022-02-23,371.970001,373.559998,360.130005,361.230011,360.729370,3802500
2022-02-24,345.940002,370.540009,341.309998,369.380005,368.868073,7425000
2022-02-25,367.220001,372.589996,361.700012,369.089996,368.578461,3817900
2022-02-28,362.190002,365.359985,355.660004,360.820007,360.319946,4952400
2022-03-01,357.850006,361.579987,341.220001,344.480011,344.002594,5894200
2022-03-02,342.959991,348.320007,338.690002,344.089996,343.613098,4997900
2022-03-03,347.630005,349.500000,340.700012,340.989990,340.517395,3975900
2022-03-04,336.899994,338.829987,324.000000,330.760010,330.301605,4670900
2022-03-07,329.579987,329.799988,312.109985,312.920013,312.486328,6874300
2022-03-08,311.390015,324.730011,305.609985,314.329987,313.894348,5048200
2022-03-09,323.149994,329.450012,321.109985,328.130005,327.675232,4015900
2022-03-10,321.940002,326.119995,319.750000,324.589996,324.140137,3771300
2022-03-11,330.029999,330.970001,324.029999,324.790009,324.339874,2987700
2022-03-14,329.100006,336.880005,327.260010,328.589996,328.134583,4122700
2022-03-15,332.420013,338.380005,331.209991,335.000000,334.535706,3738900
2022-03-16,341.989990,350.940002,336.679993,344.679993,344.202301,4340800
2022-03-17,341.600006,346.880005,339.750000,346.440002,345.959869,3244200
2022-03-18,346.700012,352.739990,342.489990,350.089996,349.604797,6790800
2022-03-21,346.019989,350.000000,342.489990,345.579987,345.101044,6053800
2022-03-22,346.779999,353.929993,345.510010,349.529999,349.045563,4669900
2022-03-23,343.399994,346.730011,341.750000,342.179993,341.705750,2527800
2022-03-24,342.250000,349.450012,340.700012,349.350006,348.865845,2482700
2022-03-25,350.410004,351.540009,345.649994,349.019989,348.536285,2173800
2022-03-28,348.510010,350.559998,343.529999,350.489990,350.004242,3134600
