Date,Open,High,Low,Close,Adj Close,Volume
2021-10-11,215.449997,215.740005,212.119995,212.169998,211.023911,846300
2021-10-12,212.460007,213.039993,211.289993,212.130005,210.984146,1129200
2021-10-13,212.740005,214.029999,211.429993,213.270004,212.117981,1180300
2021-10-14,215.059998,219.559998,214.009995,219.350006,218.165146,1027000
2021-10-15,220.910004,222.220001,219.369995,220.210007,219.020508,2269200
2021-10-18,218.100006,219.539993,217.279999,218.690002,217.508698,885000
2021-10-19,219.820007,220.110001,217.729996,219.529999,218.344162,686800
2021-10-20,220.070007,221.110001,218.649994,220.639999,219.448166,517200
2021-10-21,221.119995,222.360001,219.970001,222.300003,221.099213,576800
2021-10-22,222.350006,223.169998,221.130005,221.449997,220.253799,699100
2021-10-25,221.970001,224.250000,220.660004,221.559998,220.363205,1137000
2021-10-26,224.100006,230.889999,220.570007,230.279999,229.036102,1367000
2021-10-27,225.809998,226.559998,220.940002,221.100006,219.905685,1279800
2021-10-28,221.809998,223.660004,220.649994,221.000000,219.806213,780700
2021-10-29,219.820007,223.199997,219.119995,222.220001,221.019638,920400
2021-11-01,223.360001,226.270004,221.679993,222.520004,221.318024,957800
2021-11-02,223.399994,227.660004,222.360001,226.910004,225.684311,1074200
2021-11-03,226.990005,229.070007,223.369995,228.139999,226.907654,1385300
2021-11-04,228.000000,229.990005,227.160004,228.100006,226.867874,945100
2021-11-05,228.750000,230.750000,228.490005,230.679993,229.433929,902500
2021-11-08,231.000000,231.550003,229.520004,230.860001,229.612961,737000
2021-11-09,230.699997,231.669998,228.600006,230.949997,229.702469,691300
2021-11-10,231.500000,234.240005,228.690002,233.380005,232.119354,1057400
2021-11-11,233.750000,234.089996,231.520004,232.470001,231.214264,727400
2021-11-12,233.470001,235.899994,233.119995,235.669998,234.396988,839300
2021-11-15,236.000000,236.770004,234.809998,235.460007,234.188126,743900
2021-11-16,236.000000,236.750000,233.259995,233.429993,232.169067,663700
2021-11-17,233.570007,234.169998,231.630005,232.389999,231.134705,608700
2021-11-18,232.119995,232.649994,230.000000,230.880005,229.632874,638300
2021-11-19,230.899994,236.559998,230.199997,234.860001,233.591354,709600
2021-11-22,235.369995,238.929993,234.449997,234.539993,233.273071,769700
2021-11-23,234.360001,235.000000,231.669998,233.429993,232.169067,585800
2021-11-24,232.550003,233.270004,230.130005,231.350006,230.100327,616900
2021-11-26,228.000000,230.899994,226.000000,226.229996,225.007965,730600
2021-11-29,228.000000,228.660004,224.649994,227.149994,225.922989,1134800
2021-11-30,226.220001,227.940002,220.690002,221.470001,220.273682,2057400
2021-12-01,224.179993,227.389999,220.169998,220.300003,219.110016,1049900
2021-12-02,221.259995,226.179993,220.690002,224.649994,223.436493,931200
2021-12-03,225.250000,225.949997,217.940002,220.830002,219.637146,1784400
2021-12-06,223.369995,231.589996,223.369995,229.589996,228.349823,1324100
2021-12-07,232.860001,233.910004,229.509995,230.759995,229.513504,1158800
2021-12-08,231.000000,232.949997,229.929993,232.300003,231.045197,849000
2021-12-09,230.949997,231.529999,228.559998,230.350006,229.105728,747700
2021-12-10,232.369995,232.690002,230.759995,232.009995,230.756744,764100
2021-12-13,231.169998,232.899994,228.570007,231.440002,230.696945,923100
2021-12-14,231.419998,231.669998,228.000000,228.880005,228.145157,1023600
2021-12-15,228.800003,229.619995,226.309998,229.179993,228.444183,959200
2021-12-16,228.899994,231.610001,227.320007,229.850006,229.112045,1394600
2021-12-17,230.309998,230.309998,225.220001,225.449997,224.726166,2552500
2021-12-20,222.990005,224.250000,220.229996,224.020004,223.300766,703700
2021-12-21,225.339996,226.490005,224.259995,225.490005,224.766052,695000
2021-12-22,225.059998,227.399994,225.059998,226.830002,226.101746,620100
2021-12-23,227.479996,230.100006,227.479996,228.240005,227.507217,489400
2021-12-27,229.630005,231.929993,228.970001,231.669998,230.926193,510100
2021-12-28,232.000000,234.440002,231.899994,234.130005,233.378311,724300
2021-12-29,234.539993,236.210007,233.750000,235.639999,234.883453,460200
2021-12-30,235.690002,236.889999,233.910004,234.009995,233.258682,478400
2021-12-31,233.080002,235.479996,233.080002,234.589996,233.836823,500200
2022-01-03,234.679993,235.240005,228.619995,229.830002,229.092102,715000
2022-01-04,230.740005,234.440002,230.300003,233.509995,232.760284,960800
2022-01-05,234.139999,237.380005,232.970001,233.229996,232.481186,688400
2022-01-06,233.800003,234.320007,228.949997,230.460007,229.720093,907900
2022-01-07,230.020004,231.139999,227.520004,229.869995,229.131973,668200
2022-01-10,228.410004,229.289993,223.520004,225.839996,225.114914,1122000
2022-01-11,226.649994,227.119995,222.440002,226.619995,225.892410,981900
2022-01-12,228.149994,228.149994,224.649994,226.490005,225.762833,990600
2022-01-13,227.020004,227.649994,222.649994,223.279999,222.563141,784800
2022-01-14,220.619995,221.570007,215.250000,216.029999,215.336411,1776300
2022-01-18,213.050003,215.130005,211.029999,213.399994,212.714844,1856200
2022-01-19,214.940002,217.940002,213.729996,214.800003,214.110367,1297100
2022-01-20,215.520004,218.539993,213.110001,213.169998,212.485596,1361100
2022-01-21,202.500000,203.490005,194.020004,195.089996,194.463638,4800500
2022-01-24,190.369995,192.910004,184.839996,192.610001,191.991608,2482400
2022-01-25,189.220001,191.419998,185.470001,188.889999,188.283554,1389600
2022-01-26,190.500000,190.899994,183.539993,185.250000,184.655243,1692400
2022-01-27,188.360001,190.190002,181.539993,183.520004,182.930801,2194700
2022-01-28,183.250000,186.229996,180.369995,186.089996,185.492538,2232400
2022-01-31,186.000000,190.330002,185.000000,189.449997,188.841751,2391200
2022-02-01,190.630005,192.199997,188.550003,191.660004,191.044662,1693700
2022-02-02,191.500000,193.419998,190.979996,192.479996,191.862015,1347300
2022-02-03,190.369995,192.149994,188.929993,189.240005,188.632431,1126700
2022-02-04,187.009995,189.380005,185.509995,187.479996,186.878067,1576100
